order_id,user_id,product_id,category,old_name,price,base_price,amount,status,region,priority,city,transaction_date
102831,3586.0,18759,Clothing,Product_144,4407.98,3415.57,13662.28,Shipped,West,Low,Pune,2025-09-11
102832,2368.0,31213,Home,Product_276,4868.97,3995.87,7991.74,Completed,East,Medium,Bhubaneswar,2025-06-15
102833,3192.0,25227,Books,Product_86,2958.43,2332.94,6998.82,Shipped,East,High,Kolkata,2025-01-28
102834,5011.0,83807,Electronics,Product_478,4117.28,3377.65,13510.6,Pending,West,High,Jaipur,2025-03-14
102835,4540.0,73817,Sports,Product_174,4398.52,4599.11,22995.55,Shipped,South,High,Chennai,2025-09-21
102836,6714.0,75612,Sports,Product_391,4178.39,3740.21,18701.05,Pending,West,High,Mumbai,2025-06-10
102837,4589.0,61940,Home,Product_339,1339.55,1132.43,2264.86,Pending,North,Medium,Lucknow,2025-06-13
102838,3660.0,92824,Books,Product_207,3603.74,3879.86,19399.3,Shipped,South,High,Hyderabad,2025-07-22
102839,8200.0,47939,Clothing,Product_376,182.44,141.78,708.9,Completed,East,High,Kolkata,2025-06-12
102840,2973.0,20616,Sports,Product_442,3115.17,3114.38,9343.14,Completed,North,High,Delhi,2025-05-25
102841,9896.0,57547,Home,Product_418,4277.90,3352.88,6705.76,Cancelled,East,Low,Patna,2025-07-18
102842,6733.0,20564,Beauty,Product_152,5593.04,4916.05,19664.2,Shipped,West,Low,Ahmedabad,2025-11-28
102843,2612.0,23366,Sports,Product_31,3059.82,2880.26,11521.04,Pending,West,High,Mumbai,2025-01-24
102844,3291.0,82342,Sports,Product_275,2424.02,2312.42,9249.68,Pending,South,Medium,Hyderabad,2025-08-02
102845,8902.0,62249,Home,Product_107,2104.32,1990.79,9953.95,Completed,East,Medium,Bhubaneswar,2025-04-11
102846,5871.0,54072,Books,Product_248,1827.21,1749.27,8746.35,Pending,West,Low,Mumbai,2025-12-23
102847,6975.0,44075,Clothing,Product_428,2337.80,2228.39,4456.78,Shipped,West,Medium,Mumbai,2025-10-09
102848,5399.0,71692,Sports,Product_287,459.90,355.44,710.88,Completed,South,High,Chennai,2025-11-23
102849,2649.0,35756,Books,Product_402,4131.35,4401.02,13203.06,Completed,East,High,Guwahati,2025-04-04
102850,5293.0,42105,Electronics,Product_419,925.02,1014.18,4056.72,Pending,South,Low,Kochi,2025-02-07
102851,3902.0,90141,Clothing,Product_287,1784.48,1377.77,1377.77,Completed,South,Low,Kochi,2025-10-09
102852,9420.0,84254,Beauty,Product_167,1917.60,1556.14,4668.42,Cancelled,East,Low,Kolkata,2025-01-01
102853,5220.0,99627,Home,Product_246,5214.54,4052.37,20261.85,Pending,East,High,Kolkata,2025-11-18
102854,8953.0,20454,Beauty,Product_469,1885.05,1968.52,7874.08,Completed,West,Medium,Ahmedabad,2025-07-20
102855,5111.0,56219,Books,Product_420,3445.02,2951.64,5903.28,Shipped,West,High,Ahmedabad,2025-09-01
102856,,79327,Beauty,Product_274,2635.72,2042.02,8168.08,Pending,East,High,Patna,2025-08-01
102857,1509.0,29528,Books,Product_282,2368.27,2595.48,7786.44,Pending,North,Medium,Delhi,2025-11-22
102858,7154.0,52527,Sports,Product_99,4657.40,4365.7,13097.1,Completed,West,Medium,Pune,2025-03-07
102859,4106.0,34008,Books,Product_9,5139.33,4233.38,21166.9,Pending,North,Medium,Delhi,2025-10-06
102860,7703.0,23251,Clothing,Product_499,5751.81,4659.27,18637.08,Cancelled,East,High,Kolkata,2025-12-25
102861,2179.0,97646,Clothing,Product_276,668.69,730.25,2921.0,Pending,South,Medium,Hyderabad,2025-11-15
102862,2272.0,49852,Electronics,Product_94,1184.04,956.67,4783.35,Completed,West,Low,Ahmedabad,2025-09-06
102863,6967.0,48157,Books,Product_258,4572.39,3619.77,7239.54,Shipped,West,Medium,Jaipur,2025-09-11
102864,5939.0,88399,Sports,Product_12,3161.86,2569.14,7707.42,Cancelled,West,Low,Pune,2025-12-07
102865,4732.0,40807,Sports,Product_50,4397.83,4757.34,19029.36,Shipped,North,Medium,Chandigarh,2025-04-17
102866,3526.0,73189,Beauty,Product_49,1569.74,1366.29,2732.58,Completed,West,High,Mumbai,2025-10-12
102867,2735.0,53557,Clothing,Product_46,4320.07,4628.24,18512.96,Pending,East,Medium,Guwahati,2025-01-27
102868,4079.0,34524,Home,Product_151,2331.99,2170.97,2170.97,Completed,East,High,Patna,2025-07-17
102869,5521.0,14970,Beauty,Product_361,3309.65,2884.3,8652.9,Cancelled,East,Medium,Kolkata,2025-01-16
102870,6752.0,76860,Sports,Product_83,4750.56,3724.87,18624.35,Completed,North,Medium,Dehradun,2025-09-27
102871,7739.0,50379,Beauty,Product_95,489.75,482.77,965.54,Cancelled,South,Low,Bengaluru,2025-05-17
102872,1912.0,99205,Clothing,Product_264,3897.95,3083.91,9251.73,Completed,South,High,Bengaluru,2025-07-19
102873,4673.0,74122,Electronics,Product_286,4203.72,4472.78,22363.9,Pending,East,Low,Guwahati,2025-01-24
102874,2449.0,89569,Electronics,Product_463,1963.59,1583.4,3166.8,Shipped,East,High,Patna,2025-07-07
102875,8581.0,15695,Clothing,Product_15,166.61,134.54,538.16,Cancelled,West,High,Ahmedabad,2025-05-20
102876,4002.0,70715,Home,Product_33,2953.37,2791.04,8373.12,Pending,West,Medium,Jaipur,2025-08-02
102877,6157.0,24812,Beauty,Product_430,1957.91,1922.84,9614.2,Pending,South,Medium,Kochi,2025-10-08
102878,9978.0,90601,Sports,Product_482,5792.33,4500.42,9000.84,Shipped,North,Medium,Chandigarh,2025-01-11
102879,2585.0,73970,Books,Product_59,1056.27,904.52,3618.08,Completed,South,High,Chennai,2025-03-29
102880,3550.0,68387,Beauty,Product_197,2001.80,2176.74,8706.96,Completed,West,Low,Ahmedabad,2025-05-06
102881,4963.0,30704,Clothing,Product_410,3057.98,2783.3,5566.6,Cancelled,East,Low,Kolkata,2025-12-11
102882,4663.0,44278,Clothing,Product_69,4238.08,3352.03,3352.03,Shipped,South,High,Chennai,2025-05-15
102883,6575.0,92640,Electronics,Product_41,4081.37,4275.77,4275.77,Cancelled,East,High,Patna,2025-06-10
102884,3236.0,55973,Sports,Product_476,2359.38,2084.75,6254.25,Cancelled,North,Low,Delhi,2025-11-19
102885,7593.0,84905,Beauty,Product_483,934.58,1033.89,3101.67,Cancelled,South,Low,Chennai,2025-02-18
102886,6718.0,41520,Home,Product_38,2485.79,2111.92,2111.92,Cancelled,North,Medium,Lucknow,2025-01-02
102887,4881.0,64964,Home,Product_480,5235.70,4068.72,4068.72,Cancelled,North,High,Delhi,2025-08-10
102888,1368.0,11011,Books,Product_422,3065.27,3385.86,6771.72,Cancelled,West,High,Pune,2025-06-17
102889,9615.0,79202,Books,Product_340,1970.96,1639.48,3278.96,Cancelled,North,Medium,Chandigarh,2025-10-14
102890,1439.0,79624,Books,Product_391,974.68,1001.9,5009.5,Shipped,West,High,Mumbai,2025-11-10
102891,3599.0,99619,Books,Product_30,131.05,142.88,142.88,Completed,North,Low,Lucknow,2025-09-28
102892,6488.0,14391,Books,Product_88,1397.61,1271.62,5086.48,Completed,West,High,Mumbai,2025-02-16
102893,7306.0,82093,Clothing,Product_261,3139.60,3077.42,6154.84,Shipped,South,Low,Chennai,2025-11-29
102894,7250.0,13421,Clothing,Product_472,5549.99,4470.79,4470.79,Completed,South,Medium,Chennai,2025-12-19
102895,8481.0,50010,Clothing,Product_388,269.17,214.41,1072.05,Cancelled,North,Low,Chandigarh,2025-11-02
102896,4351.0,93357,Beauty,Product_25,452.65,490.41,980.82,Completed,South,Low,Chennai,2025-02-20
102897,5512.0,35965,Books,Product_242,4397.15,4214.82,21074.1,Pending,North,High,Chandigarh,2025-04-26
102898,4999.0,22115,Sports,Product_268,2117.94,2069.37,10346.85,Cancelled,West,Low,Jaipur,2025-12-29
102899,3602.0,78398,Clothing,Product_333,2918.31,2306.56,6919.68,Cancelled,North,Low,Lucknow,2025-05-02
102900,6800.0,60145,Clothing,Product_3,1317.68,1166.01,5830.05,Completed,East,Medium,Patna,2025-10-02
102901,2341.0,84471,Beauty,Product_346,1043.87,908.12,908.12,Shipped,North,Medium,Chandigarh,2025-08-12
102902,2502.0,75407,Electronics,Product_138,2756.71,2674.88,8024.64,Shipped,North,Low,Lucknow,2025-09-10
102903,5501.0,30505,Home,Product_18,2876.62,2448.39,7345.17,Shipped,North,Medium,Delhi,2025-10-28
102904,1412.0,52451,Beauty,Product_67,1514.63,1317.58,3952.74,Pending,West,High,Mumbai,2025-11-16
102905,6128.0,61765,Home,Product_475,4101.81,3666.15,10998.45,Cancelled,West,Low,Mumbai,2025-08-24
102906,2971.0,36821,Books,Product_462,5421.03,4489.28,8978.56,Completed,North,High,Dehradun,2025-03-10
102907,6993.0,28770,Home,Product_117,2840.69,2809.36,14046.8,Pending,East,High,Guwahati,2025-04-20
102908,6037.0,73841,Beauty,Product_384,369.01,392.9,785.8,Cancelled,South,Low,Chennai,2025-11-13
102909,7223.0,56420,Books,Product_388,5329.33,4393.98,13181.94,Cancelled,South,Low,Hyderabad,2025-01-24
102910,6905.0,39816,Beauty,Product_145,3854.75,3664.95,18324.75,Cancelled,West,High,Jaipur,2025-06-24
102911,1328.0,72919,Clothing,Product_460,570.40,608.93,2435.72,Completed,South,High,Hyderabad,2025-01-07
102912,5629.0,32028,Clothing,Product_363,3615.97,3886.03,15544.12,Cancelled,East,High,Guwahati,2025-07-18
102913,3248.0,72927,Books,Product_485,3141.13,2747.55,2747.55,Pending,East,Low,Bhubaneswar,2025-06-29
102914,3075.0,25205,Books,Product_430,1690.10,1657.28,1657.28,Cancelled,West,Low,Pune,2025-09-17
102915,9294.0,27889,Clothing,Product_207,3992.67,4049.72,4049.72,Pending,West,Low,Mumbai,2025-01-15
102916,6807.0,33469,Beauty,Product_305,3849.76,3317.19,16585.95,Completed,North,Medium,Chandigarh,2025-10-16
102917,7870.0,80114,Electronics,Product_202,4960.20,4524.82,13574.46,Cancelled,North,Medium,Lucknow,2025-03-16
102918,2384.0,16459,Sports,Product_436,4485.16,3684.07,14736.28,Pending,East,Medium,Kolkata,2025-11-07
102919,2610.0,96448,Home,Product_162,2917.11,3011.15,15055.75,Pending,East,Medium,Patna,2025-06-21
102920,8916.0,32221,Sports,Product_356,3041.36,2628.57,13142.85,Cancelled,North,Medium,Chandigarh,2025-07-24
102921,2057.0,48772,Books,Product_364,3238.63,3171.95,12687.8,Cancelled,East,Low,Guwahati,2025-09-24
102922,6773.0,23506,Beauty,Product_96,726.65,784.26,1568.52,Completed,South,Medium,Kochi,2025-11-03
102923,8926.0,76498,Home,Product_88,4468.69,4796.66,19186.64,Completed,South,High,Kochi,2025-01-02
102924,4125.0,28515,Books,Product_130,3640.99,3008.46,12033.84,Cancelled,West,High,Mumbai,2025-12-18
102925,9671.0,36252,Clothing,Product_252,4979.93,4257.71,12773.13,Completed,East,Low,Kolkata,2025-05-01
102926,6211.0,75321,Home,Product_221,2196.24,1702.37,3404.74,Shipped,East,High,Kolkata,2025-08-03
102927,8860.0,14197,Books,Product_392,4699.02,4321.7,12965.1,Shipped,North,Low,Delhi,2025-08-14
102928,2200.0,75426,Clothing,Product_237,3989.89,3381.66,3381.66,Completed,North,Medium,Lucknow,2025-12-25
102929,4400.0,38688,Beauty,Product_272,5501.84,4449.17,13347.51,Pending,South,Medium,Hyderabad,2025-01-23
102930,5846.0,17864,Sports,Product_422,3097.31,3131.07,9393.21,Pending,East,Low,Kolkata,2025-08-12
102931,,14728,Beauty,Product_450,2056.57,1834.12,5502.36,Cancelled,East,High,Patna,2025-05-20
102932,3292.0,96622,Books,Product_382,2452.17,2237.91,2237.91,Shipped,North,High,Chandigarh,2025-03-12
102933,9326.0,65642,Beauty,Product_138,5632.39,4639.82,4639.82,Completed,South,Medium,Bengaluru,2025-10-09
102934,2114.0,40226,Clothing,Product_49,1126.90,1010.42,4041.68,Completed,North,High,Dehradun,2025-11-24
102935,3363.0,31019,Sports,Product_94,4797.12,4886.73,4886.73,Cancelled,South,Low,Kochi,2025-12-31
102936,1653.0,72946,Electronics,Product_340,3614.47,2937.06,8811.18,Pending,East,Medium,Bhubaneswar,2025-07-27
102937,6820.0,96837,Sports,Product_489,1472.39,1289.24,1289.24,Pending,East,Medium,Bhubaneswar,2025-08-19
102938,2041.0,45857,Books,Product_8,1969.46,1530.99,6123.96,Completed,South,Low,Hyderabad,2025-02-14
102939,5148.0,14745,Beauty,Product_340,2623.31,2442.37,7327.11,Completed,East,Low,Bhubaneswar,2025-02-17
102940,5676.0,82796,Electronics,Product_394,641.02,502.03,1506.09,Completed,South,High,Bengaluru,2025-09-25
102941,4696.0,34749,Beauty,Product_251,4405.68,4094.85,20474.25,Pending,South,Low,Bengaluru,2025-05-07
102942,7475.0,37647,Electronics,Product_203,5074.00,4647.95,4647.95,Shipped,South,Medium,Hyderabad,2025-06-09
102943,,81344,Electronics,Product_377,5070.56,4505.45,4505.45,Shipped,South,Medium,Hyderabad,2025-07-01
102944,5742.0,49000,Beauty,Product_269,724.17,658.18,658.18,Pending,South,Low,Bengaluru,2025-10-04
102945,6323.0,72534,Sports,Product_391,4013.16,3877.77,11633.31,Completed,North,High,Chandigarh,2025-09-17
102946,1384.0,55677,Beauty,Product_83,4162.12,4481.07,8962.14,Shipped,North,Low,Dehradun,2025-05-01
102947,3073.0,24025,Home,Product_326,1357.44,1182.44,1182.44,Shipped,West,Low,Pune,2025-04-27
102948,6137.0,62600,Beauty,Product_330,1584.78,1650.08,8250.4,Completed,West,High,Pune,2025-10-30
102949,6706.0,70931,Books,Product_322,1523.91,1271.65,3814.95,Pending,South,High,Kochi,2025-09-20
102950,9610.0,34038,Beauty,Product_469,1168.28,1274.16,5096.64,Shipped,North,Low,Lucknow,2025-02-23
102951,9810.0,44730,Books,Product_96,3396.50,2713.52,2713.52,Completed,West,Medium,Jaipur,2025-04-13
102952,8184.0,93194,Electronics,Product_61,2773.76,2691.21,5382.42,Completed,South,Medium,Kochi,2025-02-02
102953,9784.0,38385,Clothing,Product_144,2644.75,2573.95,7721.85,Pending,East,High,Guwahati,2025-10-23
102954,8925.0,37335,Books,Product_439,1061.48,851.38,1702.76,Pending,West,High,Jaipur,2025-09-26
102955,9712.0,14112,Clothing,Product_289,2350.86,2363.91,4727.82,Pending,South,High,Chennai,2025-07-08
102956,5454.0,70986,Sports,Product_281,2347.89,2258.82,4517.64,Shipped,South,High,Kochi,2025-01-06
102957,1550.0,44634,Clothing,Product_249,3455.64,2712.56,10850.24,Pending,North,High,Delhi,2025-10-29
102958,4788.0,15132,Electronics,Product_253,2176.60,2140.14,10700.7,Shipped,North,High,Chandigarh,2025-03-28
102959,9927.0,96516,Electronics,Product_80,3994.14,4180.39,8360.78,Cancelled,East,Medium,Guwahati,2025-01-30
102960,7217.0,91511,Home,Product_2,3138.06,3054.38,3054.38,Completed,East,High,Guwahati,2025-10-05
102961,5898.0,83376,Sports,Product_361,3709.99,3221.78,3221.78,Pending,East,High,Bhubaneswar,2025-07-06
102962,9344.0,42507,Beauty,Product_177,4357.32,3598.93,17994.65,Cancelled,West,Low,Jaipur,2025-04-05
102963,4920.0,34744,Clothing,Product_14,4207.84,3354.46,13417.84,Shipped,West,High,Ahmedabad,2025-02-27
102964,1969.0,13428,Books,Product_316,2387.95,2380.31,4760.62,Cancelled,North,Medium,Dehradun,2025-07-31
102965,8173.0,84601,Home,Product_109,1824.87,1914.58,3829.16,Completed,North,Low,Dehradun,2025-07-17
102966,9304.0,94476,Sports,Product_366,677.13,608.27,608.27,Pending,North,High,Dehradun,2025-08-24
102967,4175.0,63092,Electronics,Product_167,5468.81,4448.14,8896.28,Pending,West,Low,Jaipur,2025-04-01
102968,6891.0,11702,Sports,Product_56,912.67,901.34,2704.02,Shipped,East,Low,Guwahati,2025-01-25
102969,5690.0,73992,Sports,Product_111,211.16,171.94,171.94,Pending,South,Low,Hyderabad,2025-02-05
102970,1408.0,31965,Clothing,Product_283,2172.93,2090.0,8360.0,Completed,East,Low,Kolkata,2025-10-02
102971,3701.0,38179,Beauty,Product_80,184.50,172.34,861.7,Pending,East,High,Patna,2025-04-10
102972,1314.0,27324,Home,Product_83,2781.16,2717.34,8152.02,Completed,West,Low,Ahmedabad,2025-03-26
102973,7533.0,71792,Home,Product_429,4734.64,3917.32,15669.28,Pending,North,Medium,Dehradun,2025-03-31
102974,1997.0,72205,Clothing,Product_144,2585.92,2129.23,8516.92,Completed,West,Low,Ahmedabad,2025-09-26
102975,2337.0,37141,Books,Product_56,2068.81,1932.84,7731.36,Shipped,South,Low,Chennai,2025-01-15
102976,9680.0,15573,Electronics,Product_275,6176.04,4944.63,19778.52,Shipped,East,Low,Patna,2025-07-01
102977,2821.0,72195,Beauty,Product_371,5432.93,4249.2,21246.0,Pending,North,Medium,Chandigarh,2025-05-02
102978,3129.0,66285,Home,Product_396,2782.57,2318.18,4636.36,Completed,East,Medium,Kolkata,2025-07-27
102979,5688.0,18463,Beauty,Product_227,1726.45,1402.25,7011.25,Pending,North,Low,Dehradun,2025-05-14
102980,1375.0,84338,Clothing,Product_17,3149.16,2696.2,13481.0,Shipped,West,Medium,Pune,2025-09-17
102981,,10251,Sports,Product_446,1049.47,899.89,1799.78,Pending,West,Low,Mumbai,2025-01-24
102982,1854.0,42058,Clothing,Product_117,4512.24,4030.49,8060.98,Completed,East,Medium,Patna,2025-02-18
102983,8730.0,80248,Books,Product_327,931.19,718.1,1436.2,Completed,North,Low,Dehradun,2025-09-10
102984,1321.0,18688,Sports,Product_257,5568.65,4348.31,17393.24,Shipped,South,High,Chennai,2025-11-14
102985,4932.0,79370,Electronics,Product_255,583.54,637.37,2549.48,Cancelled,North,Low,Dehradun,2025-07-23
102986,3650.0,11206,Electronics,Product_147,1674.93,1592.91,3185.82,Pending,South,Low,Chennai,2025-05-07
102987,5245.0,53908,Electronics,Product_258,342.19,268.56,537.12,Cancelled,East,Medium,Patna,2025-05-19
102988,9669.0,91274,Home,Product_345,1896.65,1992.17,5976.51,Shipped,East,High,Kolkata,2025-03-31
102989,5471.0,22333,Sports,Product_357,4314.41,3870.86,3870.86,Pending,North,High,Delhi,2025-10-07
102990,7248.0,41316,Electronics,Product_113,2588.59,2097.06,4194.12,Pending,North,Medium,Delhi,2025-12-11
102991,1235.0,45545,Home,Product_134,642.44,660.8,1982.4,Pending,West,Medium,Jaipur,2025-07-14
102992,7912.0,38222,Home,Product_46,771.65,839.97,839.97,Shipped,North,Medium,Chandigarh,2025-11-06
102993,2995.0,88783,Electronics,Product_172,942.58,750.81,1501.62,Completed,North,High,Lucknow,2025-07-25
102994,2088.0,90504,Home,Product_339,4296.32,3751.91,3751.91,Pending,East,High,Guwahati,2025-02-23
102995,6337.0,72693,Beauty,Product_230,1505.19,1281.07,1281.07,Pending,North,Medium,Chandigarh,2025-07-02
102996,3919.0,64297,Books,Product_26,926.48,725.96,1451.92,Completed,East,Medium,Kolkata,2025-01-05
102997,8621.0,20149,Beauty,Product_93,2835.63,2405.77,9623.08,Cancelled,East,Medium,Bhubaneswar,2025-07-30
102998,1299.0,50858,Books,Product_94,3971.32,4050.21,8100.42,Pending,North,Medium,Lucknow,2025-09-27
102999,1610.0,49463,Beauty,Product_38,2151.99,1727.88,8639.4,Shipped,West,Medium,Mumbai,2025-07-19
103000,1754.0,68519,Electronics,Product_185,4425.32,3720.87,7441.74,Shipped,West,Medium,Ahmedabad,2025-06-16
103001,5435.0,89919,Electronics,Product_217,1479.47,1434.61,5738.44,Cancelled,South,Medium,Chennai,2025-12-18
103002,7924.0,63700,Home,Product_435,901.59,699.5,2098.5,Shipped,West,Low,Mumbai,2025-06-18
103003,2012.0,30853,Books,Product_271,4554.17,4210.23,8420.46,Cancelled,East,Medium,Kolkata,2025-08-19
103004,3085.0,67930,Clothing,Product_410,5074.84,4469.73,8939.46,Pending,West,Low,Ahmedabad,2025-02-18
103005,5571.0,36575,Books,Product_273,1035.45,910.53,910.53,Shipped,East,Medium,Kolkata,2025-07-07
103006,,96400,Beauty,Product_25,1371.40,1156.21,3468.63,Cancelled,West,High,Mumbai,2025-10-23
103007,4170.0,91517,Electronics,Product_27,3886.85,3606.62,14426.48,Completed,East,Low,Guwahati,2025-04-23
103008,1155.0,60501,Sports,Product_219,1673.02,1437.64,2875.28,Pending,South,Low,Hyderabad,2025-12-17
103009,7109.0,42611,Electronics,Product_198,1274.11,1362.83,1362.83,Completed,East,Medium,Patna,2025-08-29
103010,6602.0,73218,Sports,Product_266,828.38,854.8,2564.4,Cancelled,South,High,Bengaluru,2025-01-22
103011,2056.0,81771,Clothing,Product_42,551.49,508.44,2542.2,Completed,North,Low,Lucknow,2025-10-04
103012,4557.0,62549,Clothing,Product_57,434.01,389.29,1946.45,Pending,West,High,Ahmedabad,2025-01-23
103013,8040.0,38572,Electronics,Product_467,4476.08,3995.05,19975.25,Cancelled,South,High,Hyderabad,2025-12-28
103014,4648.0,80476,Electronics,Product_473,2837.39,2920.43,11681.72,Completed,North,Low,Delhi,2025-04-18
103015,6422.0,40129,Sports,Product_203,1943.14,1631.87,1631.87,Shipped,East,Low,Guwahati,2025-06-15
103016,8406.0,23098,Sports,Product_69,3722.54,3930.28,3930.28,Shipped,West,Medium,Pune,2025-08-09
103017,1706.0,37499,Beauty,Product_306,1863.03,1941.62,7766.48,Pending,North,Medium,Chandigarh,2025-08-20
103018,7074.0,53033,Home,Product_435,3253.30,2725.94,13629.7,Completed,South,Low,Bengaluru,2025-07-13
103019,3207.0,91144,Electronics,Product_97,1257.57,1236.84,1236.84,Shipped,South,Low,Chennai,2025-03-10
103020,6849.0,78763,Clothing,Product_405,1702.68,1757.85,3515.7,Pending,East,High,Kolkata,2025-01-31
103021,8578.0,27679,Books,Product_85,4567.57,3847.84,7695.68,Cancelled,South,Low,Bengaluru,2025-01-29
103022,3927.0,53599,Books,Product_117,1295.94,1012.73,5063.65,Cancelled,West,Low,Mumbai,2025-11-28
103023,6255.0,68324,Home,Product_399,5763.90,4474.86,8949.72,Completed,North,High,Dehradun,2025-02-23
103024,2289.0,97136,Electronics,Product_209,6363.99,4934.79,4934.79,Pending,South,Low,Hyderabad,2025-05-03
103025,6751.0,25310,Clothing,Product_424,3053.68,2603.08,5206.16,Shipped,West,Low,Ahmedabad,2025-05-04
103026,1808.0,12716,Electronics,Product_68,4250.55,4024.38,20121.9,Completed,West,Low,Ahmedabad,2025-10-13
103027,9415.0,43701,Sports,Product_131,201.35,209.55,628.65,Shipped,East,Low,Guwahati,2025-02-19
103028,2967.0,55669,Sports,Product_83,2646.40,2394.58,4789.16,Completed,West,High,Mumbai,2025-11-23
103029,8203.0,83465,Electronics,Product_174,321.47,249.52,249.52,Cancelled,North,Low,Lucknow,2025-08-18
